,pred_SOL,price,name,rarity_rank,trait_n,extra.img,diff
13,97.78697,158.0,Okay Bear #1017,8664,5,https://bafybeicdi6zjbia4mcle44lg5zhuraoaaa3kzywcitzo3thje2kqf4k5zu.ipfs.nftstorage.link/1016.png?ext=png,-60.21303
295,119.71198,180.0,Okay Bear #4539,1505,6,https://bafybeihd3ntyi6b67a2hyzuqsqr7t7m3knnmnw4c3jjroarltxnwlmeo5y.ipfs.nftstorage.link/4538.png?ext=png,-60.28802
232,108.541435,169.0,Okay Bear #5937,929,7,https://bafybeihhqrpymfrbg3od2juvxxgi2cvtxqxixryk5torf5popmtdretxby.ipfs.nftstorage.link/5936.png?ext=png,-60.45856499999999
178,101.51062,162.0,Okay Bear #9843,4865,6,https://bafybeiejj75uw57tocv33tump27nei4g3j5osuviby5jxsttsq4q2k5wha.ipfs.nftstorage.link/9842.png?ext=png,-60.48938
162,113.69506,175.0,Okay Bear #8776,659,7,https://bafybeie2kg2aahyf6g3aj6aoe7ab7un2vigfnebjonk6ae5m2vyfo522fm.ipfs.nftstorage.link/8775.png?ext=png,-61.30494
88,98.60256,160.0,Okay Bear #6791,6052,6,https://bafybeibbjpxl3xvfs2emrl6nv2td6wgl2brf7qyungtzldpi25xq27hzsa.ipfs.nftstorage.link/6790.png?ext=png,-61.39744
384,97.90744,160.0,Okay Bear #7557,3066,6,https://bafybeifs3vcqlc6b6fidxzezknzypqcssa25bsadxqkq76pnsywrk6w5ba.ipfs.nftstorage.link/7556.png?ext=png,-62.092560000000006
483,107.39853,170.0,Okay Bear #852,9287,5,https://bafybeif5hqwzvkcnrnz4khwrlyyfwjoe43gzrivnfpqxlx25m3afzsv2py.ipfs.nftstorage.link/851.png?ext=png,-62.601470000000006
425,109.21188,172.0,Okay Bear #7348,1513,7,https://bafybeiczc5b3eqfd265brhwdqa3vgyhy6neaxk5p2nitop5tdw2ymyayym.ipfs.nftstorage.link/7347.png?ext=png,-62.788120000000006
724,95.90301,159.0,Okay Bear #405,7488,6,https://bafybeihftztmphjx3tf6ah6uysdasuz5j7f54wbg5skzxs2xa27y24xl34.ipfs.nftstorage.link/404.png?ext=png,-63.096990000000005
253,104.32953,168.0,Okay Bear #185,3003,7,https://bafybeibr4h4xaqbdjhgn4x2t5qamd4pqxaihwkcqyaikuxvwilju2d6pp4.ipfs.nftstorage.link/184.png?ext=png,-63.670469999999995
920,96.24758,160.0,Okay Bear #1928,7103,6,https://bafybeicbwhky2j5cqsy2nqydkmlcfpejevsy7zlmltqnpoekxnggidtbym.ipfs.nftstorage.link/1927.png?ext=png,-63.75242
385,105.87854,169.69,Okay Bear #6760,3368,5,https://bafybeifkbof7edswdfjwxgnnwuaw7tjzktjw35utt223ochwtc2z2rhcfy.ipfs.nftstorage.link/6759.png?ext=png,-63.81146
418,95.975945,160.0,Okay Bear #3910,8353,6,https://bafybeihctya3uyea3ked3o4jyqcsesxbpl5mx3arj3sedqiefqhz4qm5qi.ipfs.nftstorage.link/3909.png?ext=png,-64.024055
124,168.90388,233.0,Okay Bear #3021,9784,4,https://bafybeig2mbanjzwdfztqeurvy5pjoysw2ryjzgokdzvipglhgaelej3er4.ipfs.nftstorage.link/3020.png?ext=png,-64.09612000000001
305,92.862,157.0,Okay Bear #3555,3013,6,https://bafybeibko7nkevuq2mj5vme6gtawh754bhounyvg6lnegbnku6i6ougkki.ipfs.nftstorage.link/3554.png?ext=png,-64.138
45,95.66785,160.0,Okay Bear #6042,7541,6,https://bafybeieopzx4qna45lwmqi36n4tuvkkgeurnpaypa43zlitqpx4qwuruli.ipfs.nftstorage.link/6041.png?ext=png,-64.33215
387,195.6466,260.0,Okay Bear #2551,3038,5,https://bafybeih56guuqre376sqrnucaecn4wlftbz6uz54n7yeldwloooxazure4.ipfs.nftstorage.link/2550.png?ext=png,-64.3534
115,120.630554,185.0,Okay Bear #9224,1350,7,https://bafybeial3s342e7hlps5spqebrwn55ycbshypgz5i6scr5z22s2nl4fhia.ipfs.nftstorage.link/9223.png?ext=png,-64.369446
123,100.45625,165.0,Okay Bear #2169,5228,5,https://bafybeicwceydmntugjk64ysksaq2gnrtaglhrnye77fspfpqbsvctkvbci.ipfs.nftstorage.link/2168.png?ext=png,-64.54375
887,95.272095,160.0,Okay Bear #7438,6453,6,https://bafybeihbnfhfzpnvlspj72aydwxyszjuholvc6rtigega75pez5qau4xmq.ipfs.nftstorage.link/7437.png?ext=png,-64.727905
403,97.08081,163.0,Okay Bear #9580,6258,6,https://bafybeiclkq5op3bruannjxnbgfwaxjdbbwp3i6yskcfc43hpedcve4mutu.ipfs.nftstorage.link/9579.png?ext=png,-65.91919
276,103.70479,169.69,Okay Bear #8366,4361,5,https://bafybeigsq353ysiqkiutuyt6vpyyq5bnljd25ool3757ex5mrqaybcmvhq.ipfs.nftstorage.link/8365.png?ext=png,-65.98521
416,102.939354,170.0,Okay Bear #7971,1451,6,https://bafybeibvwacwhxjreltrzfvskb55he4jfnxjmzo6qtzf2mj5qud4frbzvq.ipfs.nftstorage.link/7970.png?ext=png,-67.060646
324,97.88388,165.0,Okay Bear #9706,2859,6,https://bafybeiby656hnzmeoi26q6qijfzjpmcvduk4sv6j2fvndd5nndolgnqgrm.ipfs.nftstorage.link/9705.png?ext=png,-67.11612
415,102.78806,170.0,Okay Bear #9961,1503,6,https://bafybeidihp4ez5lw4sqqxu4kwcvhjc2qhm2szz7kkayyee425oamdfzrkm.ipfs.nftstorage.link/9960.png?ext=png,-67.21194
199,97.13512,165.0,Okay Bear #4180,7221,6,https://bafybeidi7i64re36bsxxb3t6bpgow65dfnanv7ffddig5g5sucz4oge2aa.ipfs.nftstorage.link/4179.png?ext=png,-67.86488
302,131.87558,200.0,Okay Bear #3966,6691,5,https://bafybeigvtheuwdajwub4pjc34y3twldy4uofzpvojxgsa4rh2x5addr5qi.ipfs.nftstorage.link/3965.png?ext=png,-68.12441999999999
160,150.66743,219.0,Okay Bear #4,1240,6,https://bafybeiebykx3fq5w4o6ll46dkirzlveskychoykadml7owohmgpjuj3xjq.ipfs.nftstorage.link/3.png?ext=png,-68.33257
179,119.949104,189.0,Okay Bear #1637,137,7,https://bafybeigrfcmzuc5yyi4xcjyjrwpbxmmocar3diwmtywxsxkls2fsw3pghy.ipfs.nftstorage.link/1636.png?ext=png,-69.050896
292,90.91307,160.0,Okay Bear #18,2043,6,https://bafybeiebykx3fq5w4o6ll46dkirzlveskychoykadml7owohmgpjuj3xjq.ipfs.nftstorage.link/17.png?ext=png,-69.08693
513,105.6172,175.0,Okay Bear #9321,4171,6,https://bafybeidgop5bxjjqbgnxyrtcghctyxi3dkemxtk6c4gas3phwsil7yfaae.ipfs.nftstorage.link/9320.png?ext=png,-69.3828
396,99.56278,169.0,Okay Bear #6796,3525,6,https://bafybeibbjpxl3xvfs2emrl6nv2td6wgl2brf7qyungtzldpi25xq27hzsa.ipfs.nftstorage.link/6795.png?ext=png,-69.43722
421,95.32022,165.0,Okay Bear #4516,4304,6,https://bafybeihakns6mpurtif4ajkg4u7ug32mvanugmu2elnompu2ogkkkoq5w4.ipfs.nftstorage.link/4515.png?ext=png,-69.67978
429,102.277626,172.0,Okay Bear #4777,2793,7,https://bafybeifs2amzcz2a7un4t44n7acesz3ykstybpa7xqhb6kktlxilefvwjy.ipfs.nftstorage.link/4776.png?ext=png,-69.722374
135,118.64416,190.0,Okay Bear #6747,220,7,https://bafybeig5kfugvqkybg5aj7vcg7kzhtfpcg4xmg2qzhyopn6mbjceqkxmq4.ipfs.nftstorage.link/6746.png?ext=png,-71.35584
808,98.619545,170.0,Okay Bear #5691,2631,7,https://bafybeibrumzlxuai3rs6sdafq24faaggprot5e7sdluolefveb576lnpnq.ipfs.nftstorage.link/5690.png?ext=png,-71.380455
722,103.41111,175.0,Okay Bear #5110,4349,6,https://bafybeifvd32qopfzvwypyezfsubk5y5coeofz3sk7vrzboxmtcwswyyf5y.ipfs.nftstorage.link/5109.png?ext=png,-71.58889
781,97.33016,169.0,Okay Bear #8954,4833,5,https://bafybeiev3w7g7xw7zc2vezamuvydzrfd4rpbrbow6woffwkjyy5gfyctgi.ipfs.nftstorage.link/8953.png?ext=png,-71.66984
516,103.18475,175.0,Okay Bear #9894,4868,6,https://bafybeihg4mg4265jbgb77izpufexe5ei2lw3rndbjy536pqmsue6ufdtyq.ipfs.nftstorage.link/9893.png?ext=png,-71.81525
395,108.03521,180.0,Okay Bear #742,1049,7,https://bafybeidgm6evcezjmuakpz72i4kfpn5qpixnu2futifzpmxd2fqhjttj2q.ipfs.nftstorage.link/741.png?ext=png,-71.96479
227,177.99286,250.0,Okay Bear #8282,3585,6,https://bafybeiehctqg7mdgq7v4tvdymatuytd2h25w2xmdetym4xrwk6eolixr5m.ipfs.nftstorage.link/8281.png?ext=png,-72.00713999999999
237,107.472855,180.0,Okay Bear #8973,332,7,https://bafybeicy7pvihtr32f5ju6mdvekpnft343rx26yn33a3anst7uvqg4q3di.ipfs.nftstorage.link/8972.png?ext=png,-72.527145
117,106.34707,179.0,Okay Bear #6832,1705,6,https://bafybeibrs6ffuy4tgu3smlvspf3lquzq56mccegsbzunacta5zl3ds4v5y.ipfs.nftstorage.link/6831.png?ext=png,-72.65293
143,164.93983,238.0,Okay Bear #993,190,7,https://bafybeicdi6zjbia4mcle44lg5zhuraoaaa3kzywcitzo3thje2kqf4k5zu.ipfs.nftstorage.link/992.png?ext=png,-73.06017
517,96.90203,170.0,Okay Bear #6182,1212,6,https://bafybeidoiqwmgexfzfnixl5upqypmboaleli2sfma545zzymw55iterrjy.ipfs.nftstorage.link/6181.png?ext=png,-73.09797
647,101.77669,175.0,Okay Bear #4263,6490,5,https://bafybeihu52wdcutlpusitqkvdfbbefuibaodjpcqu7fqa55adz3fmz47uy.ipfs.nftstorage.link/4262.png?ext=png,-73.22331
73,166.68622,240.0,Okay Bear #228,1168,7,https://bafybeigbxco62sv24qg7nrig4ahx2ypnwachyg2panepddkc4izybin72q.ipfs.nftstorage.link/227.png?ext=png,-73.31378000000001
436,96.27243,170.0,Okay Bear #8873,5161,6,https://bafybeieuni5kmlg2uxohwxhf3wujjv2c3qfc5dyvo2rtal2igvdnfycoeq.ipfs.nftstorage.link/8872.png?ext=png,-73.72757
51,105.54773,179.99,Okay Bear #924,941,6,https://bafybeifvfzzk32h4xfsy67fuasesiozkdawbjluk6hcmiwf6z7tctydr5y.ipfs.nftstorage.link/923.png?ext=png,-74.44227000000001
550,105.508484,180.0,Okay Bear #1276,807,7,https://bafybeieetyo3mkphauurwnzij2wyyyfuo3amukuqnrasvp4mnkvl46hg74.ipfs.nftstorage.link/1275.png?ext=png,-74.491516
412,94.080124,169.0,Okay Bear #8649,1845,6,https://bafybeiaxag57py5hohw466uripzjfqjj4x6l6awsxppu2ztdj4isp33uwm.ipfs.nftstorage.link/8648.png?ext=png,-74.919876
388,93.933624,170.0,Okay Bear #7892,6152,6,https://bafybeibscriltvhcrztnfrn2ht6cdyz64vloqbxctfrzirxryibscpvsbi.ipfs.nftstorage.link/7891.png?ext=png,-76.066376
272,112.65669,189.0,Okay Bear #6645,1422,7,https://bafybeiev44sczxuj64au2iqmlahp4bx6ian72uvg4lb7spjq6tbg7nhha4.ipfs.nftstorage.link/6644.png?ext=png,-76.34331
318,102.56316,179.0,Okay Bear #2018,7168,5,https://bafybeiacexs5wxk7gqa3jgopbtf7zu24a566r36mfbj32ux2gqjiuakncq.ipfs.nftstorage.link/2017.png?ext=png,-76.43684
37,97.30147,175.0,Okay Bear #3167,6232,6,https://bafybeihgqii2ntrwo4s2ilhhij47kwp52lz7ubxgxgnquo5rdyacfrgt4i.ipfs.nftstorage.link/3166.png?ext=png,-77.69853
246,101.790955,180.0,Okay Bear #2877,7271,5,https://bafybeienle45tmnsb3rz4coqnwmwlp2s4sw7kao5b6aquc7kovkmpnkwla.ipfs.nftstorage.link/2876.png?ext=png,-78.209045
417,96.48117,175.0,Okay Bear #7645,2252,6,https://bafybeieoeyzu6vgs65vzrigljltolcrfomdz2aelk7icj7hj5afyrouzfa.ipfs.nftstorage.link/7644.png?ext=png,-78.51883
286,99.47374,178.0,Okay Bear #9611,3485,6,https://bafybeibfmfxi5f23xwz63pdvvzxkltwxmaxmzkezv7i4wu2y4mdvz6i7ge.ipfs.nftstorage.link/9610.png?ext=png,-78.52626
410,107.0,186.0,Okay Bear #9432,3492,6,https://bafybeifykysj4snt6grazpemjvzzp3ejnrn6r3hudfnhnjsv3eikcvznzi.ipfs.nftstorage.link/9431.png?ext=png,-79.0
229,100.93611,180.0,Okay Bear #1391,6267,5,https://bafybeic2vhfvp4tlclbjzu44wfzha4mex63ebut3sihpay2wkpmeuqcctm.ipfs.nftstorage.link/1390.png?ext=png,-79.06389
393,109.46927,189.0,Okay Bear #5524,1023,6,https://bafybeiceejzoglmnpfgwszexwerrvs3h2rrh5p7c4bb7d3oq2pyxqasihe.ipfs.nftstorage.link/5523.png?ext=png,-79.53073
440,99.96701,180.0,Okay Bear #3691,7304,5,https://bafybeibdktefbadhcttkm3cqp5ghb26utngxpolkvfgu3nmcfpgk4d2fem.ipfs.nftstorage.link/3690.png?ext=png,-80.03299
281,104.25097,185.0,Okay Bear #5574,8170,5,https://bafybeiflpier7pstzo64owrz3e6eiznwd22gaxlx6wa3bldflgndmo7ucm.ipfs.nftstorage.link/5573.png?ext=png,-80.74903
465,159.22781,240.0,Okay Bear #5113,9914,4,https://bafybeifvd32qopfzvwypyezfsubk5y5coeofz3sk7vrzboxmtcwswyyf5y.ipfs.nftstorage.link/5112.png?ext=png,-80.77219
137,108.35054,190.0,Okay Bear #7913,3064,6,https://bafybeibscriltvhcrztnfrn2ht6cdyz64vloqbxctfrzirxryibscpvsbi.ipfs.nftstorage.link/7912.png?ext=png,-81.64946
106,103.05006,185.0,Okay Bear #8285,5383,6,https://bafybeiehctqg7mdgq7v4tvdymatuytd2h25w2xmdetym4xrwk6eolixr5m.ipfs.nftstorage.link/8284.png?ext=png,-81.94994
435,107.656265,190.0,Okay Bear #5673,175,7,https://bafybeibrumzlxuai3rs6sdafq24faaggprot5e7sdluolefveb576lnpnq.ipfs.nftstorage.link/5672.png?ext=png,-82.343735
760,97.25398,180.0,Okay Bear #7248,7897,5,https://bafybeidlnolmcounih2tpcfo5re5kd3zqnmmykwyor3lmu35xcpnxjg6h4.ipfs.nftstorage.link/7247.png?ext=png,-82.74602
507,97.02304,180.0,Okay Bear #4350,4939,6,https://bafybeidl3dxvlqrfwxxfimv2b3chs65dwx6t2cnozkexqq3gtbfyisk35u.ipfs.nftstorage.link/4349.png?ext=png,-82.97696
990,97.76535,182.0,Okay Bear #3007,8742,6,https://bafybeig2mbanjzwdfztqeurvy5pjoysw2ryjzgokdzvipglhgaelej3er4.ipfs.nftstorage.link/3006.png?ext=png,-84.23465
331,93.76842,179.45,Okay Bear #917,6560,5,https://bafybeifvfzzk32h4xfsy67fuasesiozkdawbjluk6hcmiwf6z7tctydr5y.ipfs.nftstorage.link/916.png?ext=png,-85.68157999999998
598,113.72821,200.0,Okay Bear #1622,1298,7,https://bafybeigrfcmzuc5yyi4xcjyjrwpbxmmocar3diwmtywxsxkls2fsw3pghy.ipfs.nftstorage.link/1621.png?ext=png,-86.27179
584,93.66518,180.0,Okay Bear #5770,3071,6,https://bafybeicgr6dh4po6wje7nhcdwnubfrmok5bf4qjvu6pttn35reygpetvzi.ipfs.nftstorage.link/5769.png?ext=png,-86.33482
350,93.336914,180.0,Okay Bear #6565,2679,6,https://bafybeibvntklhfgpzhqighhntqllse2sq2rkvtzhftzlc555noe3kcmpxe.ipfs.nftstorage.link/6564.png?ext=png,-86.663086
427,100.91616,188.0,Okay Bear #4141,3746,6,https://bafybeieidboq6gekyykmfwlewz3urrvmurwai75oxe5223tcidytwlh5fm.ipfs.nftstorage.link/4140.png?ext=png,-87.08384
341,102.25789,190.0,Okay Bear #3710,4527,6,https://bafybeibdktefbadhcttkm3cqp5ghb26utngxpolkvfgu3nmcfpgk4d2fem.ipfs.nftstorage.link/3709.png?ext=png,-87.74211
612,111.87036,200.0,Okay Bear #5846,4049,6,https://bafybeib6xilv34hxps4foewwkd3fripgnc4jitzul54uvflzmtmagm6rgu.ipfs.nftstorage.link/5845.png?ext=png,-88.12964
528,106.70493,195.0,Okay Bear #3319,718,7,https://bafybeifcl4wqvklq2ypif5ymlgsitnfuiinnpk5tquomwph25f5ofmfhi4.ipfs.nftstorage.link/3318.png?ext=png,-88.29507
701,109.92335,199.0,Okay Bear #3873,1040,7,https://bafybeifo5lpswyc5zr6zx2ampy2ztg6c7izaiju3a7p2dtkjmg7jezjuma.ipfs.nftstorage.link/3872.png?ext=png,-89.07665
1064,110.48647,200.0,Okay Bear #2979,5668,5,https://bafybeiamccjk5aswymo6xuyee24ysa6nquudhripukrmlmypihr2jb4eau.ipfs.nftstorage.link/2978.png?ext=png,-89.51353
619,99.31412,190.0,Okay Bear #2990,6171,6,https://bafybeiamccjk5aswymo6xuyee24ysa6nquudhripukrmlmypihr2jb4eau.ipfs.nftstorage.link/2989.png?ext=png,-90.68588
489,99.271255,190.0,Okay Bear #8949,1042,6,https://bafybeiev3w7g7xw7zc2vezamuvydzrfd4rpbrbow6woffwkjyy5gfyctgi.ipfs.nftstorage.link/8948.png?ext=png,-90.728745
510,99.013626,190.0,Okay Bear #4558,6244,6,https://bafybeihd3ntyi6b67a2hyzuqsqr7t7m3knnmnw4c3jjroarltxnwlmeo5y.ipfs.nftstorage.link/4557.png?ext=png,-90.986374
311,128.74863,220.0,Okay Bear #9427,3985,6,https://bafybeifykysj4snt6grazpemjvzzp3ejnrn6r3hudfnhnjsv3eikcvznzi.ipfs.nftstorage.link/9426.png?ext=png,-91.25137000000001
44,98.572975,190.0,Okay Bear #528,7617,5,https://bafybeigjdfwmema2xtsnadcdxpshb3m7ar6xgqjm7un2ghs6ylstfd2f6a.ipfs.nftstorage.link/527.png?ext=png,-91.427025
259,108.53175,200.0,Okay Bear #8100,1209,6,https://bafybeiby5vawtedmpufcnwrc5yfozjsfndl5kytfoyuebatbwiclboz6oy.ipfs.nftstorage.link/8099.png?ext=png,-91.46825
271,108.31777,200.0,Okay Bear #1964,674,7,https://bafybeieyid7nqrevc373vyvbqhk4yreypiasjupa57pzajtmwufv23vi4e.ipfs.nftstorage.link/1963.png?ext=png,-91.68223
504,97.78429,190.0,Okay Bear #626,2116,6,https://bafybeib7a7tbordgtmtnqhctbrf6fvwooawnjwsz64eldym7rhps5e5qqa.ipfs.nftstorage.link/625.png?ext=png,-92.21571
485,107.33281,200.0,Okay Bear #6104,655,7,https://bafybeih5ww7li7cut5dardmhnsnrwazfgnqliycnxgrkdlwehwqx3qw5jq.ipfs.nftstorage.link/6103.png?ext=png,-92.66719
5,106.10162,199.0,Okay Bear #751,8190,5,https://bafybeieaoqqlbau2khutgbgsawsdhpv744jgnnax5rfsk5hr3hsdbrpzjq.ipfs.nftstorage.link/750.png?ext=png,-92.89838
264,116.734245,210.0,Okay Bear #5871,568,7,https://bafybeif5rt5imwmu6bjysd2kx5vrpp2be36yqarlvjxewhouvbejwzh6sy.ipfs.nftstorage.link/5870.png?ext=png,-93.265755
118,98.593765,192.0,Okay Bear #8568,7819,5,https://bafybeih3afjai5najxmbu2mdhyqfimesaw2cmep7muu6vg53xdmebyxmc4.ipfs.nftstorage.link/8567.png?ext=png,-93.406235
335,96.405785,190.0,Okay Bear #2719,6836,5,https://bafybeiaqmsdlddev7gnsjldzmarpqen6l2hgdg4krxveb2vfpif6kwacle.ipfs.nftstorage.link/2718.png?ext=png,-93.594215
215,111.16508,205.0,Okay Bear #8407,991,7,https://bafybeia44zae6vurmjcwrrekpqtsjczxmoh3tebp7nwp3uzhuho6xugo7q.ipfs.nftstorage.link/8406.png?ext=png,-93.83492
446,94.99925,189.0,Okay Bear #8575,6352,6,https://bafybeih3afjai5najxmbu2mdhyqfimesaw2cmep7muu6vg53xdmebyxmc4.ipfs.nftstorage.link/8574.png?ext=png,-94.00075
391,94.81177,189.0,Okay Bear #6200,2361,6,https://bafybeidoiqwmgexfzfnixl5upqypmboaleli2sfma545zzymw55iterrjy.ipfs.nftstorage.link/6199.png?ext=png,-94.18823
494,105.63815,200.0,Okay Bear #9890,3404,6,https://bafybeihg4mg4265jbgb77izpufexe5ei2lw3rndbjy536pqmsue6ufdtyq.ipfs.nftstorage.link/9889.png?ext=png,-94.36185
344,104.248764,199.0,Okay Bear #8260,983,6,https://bafybeiczkebhuwu7x2zfnxg45peji2uk2z4twtmjpaav4gcb7scul2fxtq.ipfs.nftstorage.link/8259.png?ext=png,-94.751236
486,95.22934,190.0,Okay Bear #4968,5111,6,https://bafybeie6axzmpeqswiugsuim2d7d3mptwgviwnt5o6k5wuyxfkd357sk24.ipfs.nftstorage.link/4967.png?ext=png,-94.77066
909,124.818245,220.0,Okay Bear #4579,4972,6,https://bafybeicjkm6lheaexgtk5pfr42xa7bid6gparddvyc43y5zfrkfa3cyape.ipfs.nftstorage.link/4578.png?ext=png,-95.181755
563,124.77341,220.0,Okay Bear #4603,3887,5,https://bafybeiftdsew6qc3cswplkocczi2tz5vhstcb76gblrfydvaoap65pz44y.ipfs.nftstorage.link/4602.png?ext=png,-95.22659
65,103.50015,198.8,Okay Bear #9982,5628,6,https://bafybeidihp4ez5lw4sqqxu4kwcvhjc2qhm2szz7kkayyee425oamdfzrkm.ipfs.nftstorage.link/9981.png?ext=png,-95.29985
290,104.34339,200.0,Okay Bear #4715,3973,6,https://bafybeif52aq4blrcyqwktwmjclvwg75jyp7qs33dxtzny6rpfwg5jd6xuy.ipfs.nftstorage.link/4714.png?ext=png,-95.65661
329,103.22295,200.0,Okay Bear #6951,4842,6,https://bafybeiee7f4hhf3y5xf3mue5v5an6ghl63nhldn2qxjhklirngutvpebr4.ipfs.nftstorage.link/6950.png?ext=png,-96.77705
370,102.21862,199.0,Okay Bear #1567,2151,7,https://bafybeihubtpkdlxyrzhogbio3xkwgnu7yrgsoxiaub7fly7d57ntfb5tae.ipfs.nftstorage.link/1566.png?ext=png,-96.78138
490,102.342415,200.0,Okay Bear #3904,4645,6,https://bafybeihctya3uyea3ked3o4jyqcsesxbpl5mx3arj3sedqiefqhz4qm5qi.ipfs.nftstorage.link/3903.png?ext=png,-97.657585
434,97.163506,195.0,Okay Bear #9353,5040,5,https://bafybeihinvpvgwjp5zifaabhymbe3kzmfmsrr4of3fzqxzm2j7jvjxhvim.ipfs.nftstorage.link/9352.png?ext=png,-97.836494
351,101.77494,200.0,Okay Bear #5648,2639,6,https://bafybeiawlaxwyf76jy2hr3l6dvy33sbl3nyo2cfmpofe7ueia3j4ubpgxe.ipfs.nftstorage.link/5647.png?ext=png,-98.22506
97,101.050705,200.0,Okay Bear #7828,3041,7,https://bafybeif4xr7nifkqohvyl6lscemnp4ukinexbmpmzzv2bmvrgnv7lkzyry.ipfs.nftstorage.link/7827.png?ext=png,-98.949295
532,96.00596,195.0,Okay Bear #504,8877,6,https://bafybeihwhmdp3lb3mywum3beavjphj23bjiscofnakuarpiplwijevqyuy.ipfs.nftstorage.link/503.png?ext=png,-98.99404
371,100.78976,200.0,Okay Bear #434,4957,7,https://bafybeia3cyxzvt7ykap5wk6oajlx6goh4tajtevvjlwp66vsutg46mc62q.ipfs.nftstorage.link/433.png?ext=png,-99.21024
202,99.56439,199.0,Okay Bear #4765,5156,6,https://bafybeidkwy4fuekyql7tvfqeambkhdhdfkw4gjavhaacjttikg3wmxqys4.ipfs.nftstorage.link/4764.png?ext=png,-99.43561
503,96.76325,197.0,Okay Bear #744,8563,5,https://bafybeidgm6evcezjmuakpz72i4kfpn5qpixnu2futifzpmxd2fqhjttj2q.ipfs.nftstorage.link/743.png?ext=png,-100.23675
449,109.604454,210.0,Okay Bear #7600,8948,5,https://bafybeifmbstriq3cmaxx4lq4a7cssxfpqbg5c3culti6qudmayjc34makm.ipfs.nftstorage.link/7599.png?ext=png,-100.395546
492,98.3196,199.0,Okay Bear #8854,2032,7,https://bafybeieuni5kmlg2uxohwxhf3wujjv2c3qfc5dyvo2rtal2igvdnfycoeq.ipfs.nftstorage.link/8853.png?ext=png,-100.6804
367,99.288185,200.0,Okay Bear #131,3408,7,https://bafybeicnwmal4aiq6bxycr2gy6pt4dsmlqt4shu4hrccds2ycir6gvmzcu.ipfs.nftstorage.link/130.png?ext=png,-100.711815
531,94.27747,195.0,Okay Bear #5695,9798,5,https://bafybeibrumzlxuai3rs6sdafq24faaggprot5e7sdluolefveb576lnpnq.ipfs.nftstorage.link/5694.png?ext=png,-100.72253
401,99.12228,200.0,Okay Bear #1620,9353,5,https://bafybeiapyl6vxb7ggsaw6gzokmsxkl4egegrddv4z5ikmxyp6gwmnmwuke.ipfs.nftstorage.link/1619.png?ext=png,-100.87772
61,98.773155,200.0,Okay Bear #2804,4851,6,https://bafybeicz2m436seirnc4nhnid3lntncb4dhnjxrv5xozgphcsdfj7y4wmu.ipfs.nftstorage.link/2803.png?ext=png,-101.226845
594,103.60266,205.0,Okay Bear #72,3631,6,https://bafybeieknmqnfi22lkf5uuyntwvlizxwwssrxe657bxdhyrxnqe22szgse.ipfs.nftstorage.link/71.png?ext=png,-101.39734
509,98.370926,200.0,Okay Bear #9588,4952,6,https://bafybeiclkq5op3bruannjxnbgfwaxjdbbwp3i6yskcfc43hpedcve4mutu.ipfs.nftstorage.link/9587.png?ext=png,-101.629074
604,98.100624,200.0,Okay Bear #4879,8092,6,https://bafybeie6ym6thyv6rjx3xxoezqdr4jf2sgqqfwsilfyvzke7ddlmkabyve.ipfs.nftstorage.link/4878.png?ext=png,-101.899376
213,95.32649,198.0,Okay Bear #7945,2494,5,https://bafybeiey7bbgoqrir3sq2fiqjltlrrrm35r24752fthcz2nrubjh2wcnzm.ipfs.nftstorage.link/7944.png?ext=png,-102.67351
366,97.10183,200.0,Okay Bear #8538,6710,6,https://bafybeihjdbhkdlw4orjox2sh26vhzewfubm5j3kd227jql3ttv4bjqcffi.ipfs.nftstorage.link/8537.png?ext=png,-102.89817
325,97.6327,200.696969,Okay Bear #421,7423,6,https://bafybeia3cyxzvt7ykap5wk6oajlx6goh4tajtevvjlwp66vsutg46mc62q.ipfs.nftstorage.link/420.png?ext=png,-103.064269
866,121.80013,225.0,Okay Bear #271,244,6,https://bafybeihvxgtqkffpa6j2l7dv42swxdom3zx3jt52v4zn3crig6v5h46rq4.ipfs.nftstorage.link/270.png?ext=png,-103.19987
402,96.73624,200.0,Okay Bear #5821,6652,6,https://bafybeib6xilv34hxps4foewwkd3fripgnc4jitzul54uvflzmtmagm6rgu.ipfs.nftstorage.link/5820.png?ext=png,-103.26376
555,106.06529,210.0,Okay Bear #3081,1341,7,https://bafybeigenl4bqzjff76bgtllm3eyslgpwamd34rb43pwezuyaeqamnetji.ipfs.nftstorage.link/3080.png?ext=png,-103.93471
278,95.807175,200.0,Okay Bear #6060,2798,6,https://bafybeieopzx4qna45lwmqi36n4tuvkkgeurnpaypa43zlitqpx4qwuruli.ipfs.nftstorage.link/6059.png?ext=png,-104.192825
437,95.55961,200.0,Okay Bear #354,6001,6,https://bafybeiadwvpb3vliqez6dja2mx6sgc2xzjykyy4sc6hfes25hqzkupvr2i.ipfs.nftstorage.link/353.png?ext=png,-104.44039
905,95.515656,200.0,Okay Bear #7249,8647,6,https://bafybeidlnolmcounih2tpcfo5re5kd3zqnmmykwyor3lmu35xcpnxjg6h4.ipfs.nftstorage.link/7248.png?ext=png,-104.484344
533,95.22657,200.0,Okay Bear #820,1449,6,https://bafybeieuokv52ylkjxomnijajk6pto2quo4g6ziryh2nke3xqeud5tqhxa.ipfs.nftstorage.link/819.png?ext=png,-104.77343
