,signature,type,source,tokenMint,collection,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price
10,3xBdH6ki3ChcGqmmpeFgEn1ddcUujXpEL1s8cnJzkiycHo9BSG1BqE1dNmrNZjfTXakjUz9uN86tBgg489BF4PXC,buyNow,magiceden_v2,EZCy2S8gWbxf9P1uk44EUWPrsWx1cnMoJ4xg4opiSGz3,solana_monkey_business,136167761,1654218533,Eg9aYxygD5Acc2oLULZpgPa1n7dpdtRGF8ggWPxkFoFA,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,157.99
11,2XHnMBQoGeiDVQRH4bgbHksFNroTkqMKvUHrhRoAEyB53krxbHMpxsApHzSkuWuuBvomW7zwy8ZkVWeQAfPhRDdw,buyNow,magiceden_v2,8y29xCC4Q4Fa1TZwsG2fixCx4uq1GhpdhLoK32tu8nxt,solana_monkey_business,136166042,1654217295,4SjYbhgScjJEPA9VHKbW4bYzZKHAzkBcuruLpZecdrKd,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
12,4YHUHmVBgxWvpQbVppTRhMD1VvwGgU1rCEU7PRbNvPtpiUhUhNFJ8GNoBLqA4jsJzHyo2Kj24EQC22UxyvqDB554,buyNow,magiceden_v2,EVXPdumVNvY1k3jpc65ZXdtFfdrEfht4KdtFEz39CgiC,solana_monkey_business,136156009,1654210071,BjcHe1tZqcJ93RekSEks4hqY81Gx7qWTcZNvc76teXfM,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
13,mewqzRSbFM64KLDZBBkBECQ4btF5EePcgEpVHzTc6M9TvCn1vXZBbaRGajqMNuCeoJXvpV9h9jJ7CMGZEEmoAx5,buyNow,magiceden_v2,4QqzAfDPSSPXJQ3E6VShU1B7TnL1K1HEqkVFFUdDxmfS,solana_monkey_business,136154674,1654209110,AZNkSjURdsJVv24beFBiVY3mzp5uyg61YkvRXux1m1dN,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
14,4ab3SbdY7q9bArGA2sVjRNi58ac67habEdgAr3LaEBzGYRbpWNsDW5QRFdmR9EJgDgpEPQ8TywFqLM9bvwMxUu7v,buyNow,magiceden_v2,7LReSnfA7jstXHteNtKm6K1xQE1SP8NZyB7kHaKxW48C,solana_monkey_business,136152752,1654207726,AnyoFMGuzymycLYxkuxYEGK5imvk42wkWfe7WoxBYtrK,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
15,5hbspbXoTKLii2Qgs6ofvawXZVRKKev395iSsDwCXqgX6DMep3c8iBbXAYgwiBpfeHPkphFbpMprHPkpsJNc9Cp7,buyNow,magiceden_v2,DfoHT18ALxmizyTDsjcmtqRMeCiDKcEM6yNzHyWKSaDN,solana_monkey_business,136152440,1654207502,5UN2S41hEVehUw9RC3u5NsA1N9KmBLmpmUvtRk82v8JN,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,165.99
16,2vczLCDvtes2eTWMbxEFuebdseyP26j77g2mevQ3rh1tK4aqEtSgGMBCPLxmf3VbQ5Zg8vprGuevDeye4AV5fsRV,buyNow,magiceden_v2,8eY1DW2rLY7Pf1Yava1SaZvyTbDFYSijE4DnP3JHjcBW,solana_monkey_business,136151383,1654206741,A8tGzu2ohnz4R1cM2GoHFozXxwmgbgbr7iEN6bWLn6Hu,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
17,5vsp6HrtVx67QJdErcZ9GZfiviyJwSBgntTaeY9d2khMe5F2KXKngrK2Cpp9vVty1i4UERPadMMLPcwsEiyHzAYK,buyNow,magiceden_v2,HVzesusYBp2GuetswpkDeg8GUBPR4hW8x2koUh9mNB5Q,solana_monkey_business,136150568,1654206154,EHGUuNEQcvQy3Y9MppzrCBHo6fqhZBfexrbd1kui5tR4,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
18,2DX28SZjYbTEQWPu9fr7YJJrKkd2DrXJfghwhVMHggkim4HQFVstDToFJfrkDUzkYxGmskMKxNMNHj8Ycfqydaw3,buyNow,magiceden_v2,6v42W3FTVbNasc2iWbR4L6tX566Rdvx8ubuf8Xgf2yba,solana_monkey_business,136149291,1654205235,GApJV5CnmmmTuN3YzM6gWE9bUqWigGjtdW2vuTpmHGhn,,7yEk3hSApaaNjNhrvrzQfZjbJQJBWnEwXPL11iMfuXCN,,173.0
19,4kPGcjkyKKUyRA3cqWcP4LrW46kJHVK9pSoyKSzoVoUvFhYDLmttLNnzKEa32koXVBFiGfuAfjyCanDFWN8rThvh,buyNow,magiceden_v2,8BxR2ob3Bii2RWRuw7VtgYX1mWPU1o5f2QsztUHTZxgX,solana_monkey_business,136148567,1654204713,3NGMT9dEL2K2QA8ffczfYFLPtY47U5ZNmjMAarJGtJdt,,CBvsw7TCaHTYmcAxPviyCCjyHXcq6eKWx8JnxVPEv6Wr,,158.0
20,67PKcEZa3zg166SSQQpJ2ZdW9JhSuTmkvCPEfvxjXqHF27k6RpSz9JLZwvZmCtxx8359iTAbP23Pb1GWXQZVEtFh,buyNow,magiceden_v2,A115qB91Zu8J829XuAiRzLPAz7FAKrQLiwhbezDdJ4SS,solana_monkey_business,136147264,1654203775,5UN2S41hEVehUw9RC3u5NsA1N9KmBLmpmUvtRk82v8JN,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
21,5mJ5kAua6MchxMyQWtdARVbgQSoYPTxz722JzvyFj2GKJJTREYve3YSTHwp6VmZJTDq23WuHjjqpTe4y41NncGcG,buyNow,magiceden_v2,8TTkCfuicokrheHeiVkx5Nymg2kWWz3fUNgv1Xb9GAKt,solana_monkey_business,136146968,1654203562,5UN2S41hEVehUw9RC3u5NsA1N9KmBLmpmUvtRk82v8JN,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
22,2oxUBmudmEb1sujz1o8tZFUz4gAxoYoGBYL42oqUmzaSZxb5Hsn7Coqbhh5orjq9GXU7W7xwbivxr8n3Y456Xm5u,buyNow,magiceden_v2,8e9zHf6rWBXa5JYqp88rPkC1SvCC4mAuxZmJxUpUXqGi,solana_monkey_business,136146718,1654203382,5UN2S41hEVehUw9RC3u5NsA1N9KmBLmpmUvtRk82v8JN,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,157.92
23,5d1gFqAkKa45ZqAqX5nvtJdHeFAtqg8oZbmBEr2wpsRmJpVU3GhvfkDCupFbNA6ixaNevFkfV5fuYezQhUvQ4TRp,buyNow,magiceden_v2,GMAUK1QJxtz9pYhDjVXmBsRaRsQStFELJU4ow4G34Naz,solana_monkey_business,136146249,1654203044,2hNF3vTt3x7KGMEZVqcmG1koTwo45zZbe1yoEVAnJL8R,,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,159.8
24,4n3bBTZBo7YGBELej56ZyaooXqxLA31VhLhjELXGRczCsyd6UPSvuDoXNqLZuFgNG7AZKN1dg23bdt34j6U7LBhJ,buyNow,magiceden_v2,E2AiAoUn8MaixJdQoxRVnk9cd4qJjjFxLFYVBwHvkY2,solana_monkey_business,136141931,1654199935,eEUSFuMGzmH9sRSEYe7edhkveW1GYWQJ2zPZ7coG9P6,,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,159.8
25,5PtUn4P7uCu81TpXSTdqVaT3bxBRfGKCo7RPchutN5W4ACTeNUbccKQBtaZ8AYzXtYvJiMtV1HDuH5jYUruCGvR,buyNow,magiceden_v2,HCErhwVCFh5kRXzF5cB698rDvvx9TSFz6ERJZTyvSq8P,solana_monkey_business,136141523,1654199642,3NGMT9dEL2K2QA8ffczfYFLPtY47U5ZNmjMAarJGtJdt,,JE9TYHsRwavXa7s6j1Fp4dx5yBcm37Z1X94CajY3t5jm,,152.0
26,5dmtVfcCbtQTDJSLR2xM1vBjtWQCCEPWBWSQ6c6Q14ofZv9HzSUQWrmUDZioMc2Pq14U7j5ZCpmZrht6nc9i3Qxy,buyNow,magiceden_v2,GBQzjQedcKLShkCdmzsiAJH79TMrg3S3FrDbU9etk1Xt,solana_monkey_business,136141487,1654199615,AhbkRLfEuL5zV5gbooQzcDP7dZLBWK5En3mPVixs34yb,,6suUepFWEUcMqXZ28tGLUS6Amxp1BcWrDnV8ZbEdeV38,,163.0
27,4B8dXsERtGAVPwqQAGmGcd1hNi8GjfGfbsBh7695m4cwCHBaJSSUSCRUxjsoEhTMktU59VaKiqp7VPd3YbX8jMR7,buyNow,magiceden_v2,Hcnhpwk8N8KBMyfHsi54KuTMDucNEJz9UFat6QHheUA9,solana_monkey_business,136140120,1654198632,De1WPfk3ZjykZHDnjizDariCRQYVghcVgjgtU8o5pLer,,B7VzAcATdPFhXm3JLrjyR5Ch7jTf3UJj7ug7Z1Uo4isM,,220.0
28,4GQ2WZw2uJApDWzyupxsLnqSjaYUipbNjcnr9G3b8uNyGHUd9HeP3ZiBqoG3VFV7dCDtsoJ83L7eQS44Vgfk9i94,buyNow,magiceden_v2,BPQi6NrD6M9s4TaUYQtX66uPWy1A5C39o619MZDGxsjg,solana_monkey_business,136129870,1654191252,Fni7b9HLdAL1fPNHLYzQxAyZYN1y7MVKmjxhn8QnyMWH,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,149.99
29,2HVLLiKqcqKEbfgauTxuD6Xge3q3Mg2HSLjeWG4t39tp6cYnuJduyP5GKojhPSTUUfN18qfdX4UbnXC7qaSV7iD2,buyNow,magiceden_v2,8Vmh1GK6xKGp1VSNjynvyWJTa12iUevbX2h5sjHXkrh4,solana_monkey_business,136129828,1654191221,96g6uwt8Yyo1oiXtbiXbaR49Npe8CrQuvQ6wuVgNkHS9,,DLPx6qrWauuqdpWeB3D8iHmDzzurnzoBTrLEPc7TUMCY,,149.0
30,3QEiWm3miAf5rXUvg1oXWXhSmcSRuJhdiEtG9xbpbZywkgA61HnQE5ac47izv1AuwWyjqDSZkJ1v8WcBfUFLmqSK,buyNow,magiceden_v2,4QSpcwjNL7R4SfHm8YJVH5Q4k2arnRufjxUkT3tbaWa5,solana_monkey_business,136129041,1654190655,AW3EXMtccPCYtyj8W6ab1zwcHGWiMD8LY2XNMVCZuVeW,,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,159.8
31,3SaisHLe1h3ynBrruPri386oXddNkcrgo44zcpseMX6KYKnYjesPkAZDiMYaPi4jZKs49xS6F8jF2s23DsNaMTGj,buyNow,magiceden_v2,JtuJampqCc1uR5mCJPnbYgsi6K7Xc2eL9jCGn4ocxfQ,solana_monkey_business,136128888,1654190545,AW3EXMtccPCYtyj8W6ab1zwcHGWiMD8LY2XNMVCZuVeW,,7pTxRa5MRXvJLbLXWkSyFA7ehNpXai3d5Ua9RDNEJesM,,155.0
32,FH2YYEK5M5T81ppLgmu6KDQ8ivdaPGRU75HujBbotQQoS3abLCZP6a87dsjRwB5QMtFRcRyVvMXoXMBRheLQiFu,buyNow,magiceden_v2,AwkqQ15dLzANmwfHDrQfmGEhdQ3Fihp9oxoBSHA3bphF,solana_monkey_business,136125123,1654187834,7Ywk3uyGwyYZFPBNjHSxzCE6tHzZWYdciLdY1y1iga4D,,6cz66UPy1hc3USNsvyESf5ihpYt8Cq6cqrXMASq9Q9dF,,150.0
33,5b48PV9UhRK8kpaq2b4Mi5WYu1BirFM4URoc5Nh4UGMzwDLHw2fvbu4G8J6ZY2v7V6vs8xP7eLeeNatxSEf9U2HD,buyNow,magiceden_v2,EMSCDfxk3LCUee5pjcMr7yqP8reZcJvax6gDpqGrwKF7,solana_monkey_business,136121547,1654185259,2CWsjuGAF4e5G9b6tGsoTh58BuVBZRyhYA7VsUxmp5Du,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,149.99
34,2XqKivBQqVisTCxJF3AamzJb7UGRUi6N5pNXDpdAPctPKpJUraKB24edELoG8jUbrBxzzWZTtHcxymDf3R32f1Wr,buyNow,magiceden_v2,DXm5wXuDUL5pXxb8BJsJXAKm4j9cGaNZnS9ry1B2pjzy,solana_monkey_business,136117031,1654182007,7bsGXNkKqJTtpohidd7J1ftzfibWw2jq63agWKVbF5pr,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
35,26hy124La2mapBMwTJgGH3gQ6Wm6G6Utx9ErRrgVmJnpNjXiaQN2xcuXAnonUabJGAYxtECh2LyvqKuh8TR2FrkZ,buyNow,magiceden_v2,7c67tzLEsUwLhHDiK7q9ohbNs5Prh3mydXKoCedtXMGa,solana_monkey_business,136113782,1654179668,HttwR286ZK4uf1e1xBNfLxS57koKspB1VCkpc82GijFr,,Gs2htEm3ej7ffEY5gsFLUt42tPQbZbbmB1K7UcSEv7ir,,159.7
36,3p1XMfJjicf423e78Ta6qgnX4ewBnVRy2SzasRnn4qTWhfeVnWxX1QnFfZS54eTRtsZdoV7Cy44SbLtNxxpr2ZCj,buyNow,magiceden_v2,AZkXBQT49pG7NWXrdVaYARQZahciUn7tRHW1qpxdbavf,solana_monkey_business,135936837,1654052267,34UpwY8hyNZQ5N8tiC3AYwNK9nhsf6PLRncUFoUqQHRP,,FjhjPdG6P39UWTCHZHXhwe5basMCdsQdx5sDCHg4MbhS,,159.8
37,54oVV6sRxUE5juNTVSuzV8pbA82uQyPkiwgyjD8X9BJQReW9R3oMTxTX22kBSZtd5JzTBGKt1s34sVa5Q2855Wuo,buyNow,magiceden_v2,HUCpocpryhkDtnhaBJs4q9ERv2vt92aSWrgsQiVGFDLn,solana_monkey_business,135916663,1654037743,36fBT4dVMevpAXbz8P86RizZedmLZhb7cGoYRBnaccLF,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,169.99
38,2ZhV4NiaaUjcPs3JxwPjMhXJ6AyYzwbhMy1NWB9LEQ5vzUCxX6PfyXBRF4pjqvXnxfkyUPCx7xsMnFW7D38mr8Mv,buyNow,magiceden_v2,BKaaR8dnTGskVqzidBdXdNAj48mokZsnmGN2kGqYhJAh,solana_monkey_business,135888258,1654017291,3f7bXvdrAEVKvFhRYjRRXyscK9KpB5iZT2ELYx5hCETK,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
39,5eqm6gN559dmoxKKVF3zcH4EJX3nHMkXa16D3ezPTK59rARjt99TWBgayUARDsZVJpSCkzjv1evex7cJckkTbbUL,buyNow,magiceden_v2,6BGA6NMy5FTs9CvGN4hqkbVz2oBc9PDzfgHnGbwVA6Yr,solana_monkey_business,135888232,1654017272,58xjmVRxEZ7xDHrcknwr8zHHMHG8Xf9vywZvenRZUBXF,,C3Jp4t9xxegKh92yFv2SdhjMfNp4eRiUXGvXeFUVXZHz,,152.0
40,KPoTkgmAiv7QUghVNeMd3b6sYLXEVLUfRn47XBHYobGnfG1i6cE6W52zbjwA6VrrRgcxfDaU8dg6dYwCNrmfrTw,buyNow,magiceden_v2,ERamJYodxjT1NrmTcR4GRjc61QP91G7LsbFLL7oGE9Dj,solana_monkey_business,135880202,1654011490,H7FSYqdzdRcwDH4Vqfry8ASqCCFG1dRQVyp51AZwkwn2,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,159.99
41,3uhEkSSJFyARRCCNhRo5sauFp3x62yUL69TgymA6nEpdzcjsQruQRqgaeDRHz3FRpFT7HAREE2hjCtc6Dg3CHZnn,buyNow,magiceden_v2,3HEtZRZC9LZCkhAAnJymVo21f3U9CB73GLCUhS3ZA88q,solana_monkey_business,135867264,1654002175,58kyuPB8VJVDeFxTVqRRfZkU7JPzuTVDWgHhxPj5cdQ4,,GhvHWFE8XukxPq2mZVeeHmU81DWmAefPE9aaQeiohUcn,,158.0
42,2WsocHXKLAuQqLwMypKeGAv4U4cc83sczPENRomqJKfZJZ4APyccYgfaXhZofjmcvzssAaPcEAsYCGLSw5sNHga4,buyNow,magiceden_v2,823nss1FqW19x6LAzFGcbnX9U6FAX8aWsEtZQGTpxjSf,solana_monkey_business,135857026,1653994804,J5k9NYZ6HL5a9DzRvnZwZMHw6t4i6fWFfvZnuM3Y98jU,,EwzwvRbC5ZD6XyqUL9ryRWsThvziLeHWjjEXSG6aLjen,,145.0
43,4ELVcGxUao9kHtU24BruraWAwfcCZdm1koeRnoGyVzNoKp7QNuAnMnTGS33DCcXZvDPECG3pNa52jZGgv1n7BFoD,buyNow,magiceden_v2,27GzfgSRKmK1b46CnNRcAWGxc2UopLTtijtUX54xFKBU,solana_monkey_business,135848507,1653988670,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,6kr3K6hjU8YAQAsa6URcgLjTWji1VZErT155tPYHCViw,,127.0
44,5KMw7dBYLjfohX9nFyutdZeNW3EtsbKpWWy6NmrfFvokT5JB7v3z7DqxpLCtsj8EvQLVcRViP1jSuhQepJNmFdmh,buyNow,magiceden_v2,DmZu8s6P74MBEh4K1zm5k2ggc1Fk6ZrtprMhZQHHwUHb,solana_monkey_business,135729570,1653903036,4f27WNrJbC8mz737wQuRtqLVvG6fqAo2aeZX8s7dc87D,,H68fEf6LE9F6nFmkkmjT4yaA7zCdJixhoK1BZZbWwJwp,,169.98
45,3yH7jvSr6PfTiMiw5VPA1dCya8QM2HozLckc8rPuoBCVdA7XZhLXw8Eq79UgDnVgseR7ZDxqhbXPcimqQ2WEBJwi,buyNow,magiceden_v2,7K6j86L7L3fHnN6HTz7C7TdaPLBp8U9Bwd6Vyb4a3D7h,solana_monkey_business,135614444,1653820143,AodkNaXCunGFHyvz39ByUKvLVxoXGCCLFk9je12Uqjjw,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,168.98
46,3dVHiEPpwxjSP5Lpspeg6jiNB26XxMSFxndSLt51qi7NSJdYk3Ce3vDMTRuDS2GJX73srEXwiJUwLPMFKMJHo7LJ,buyNow,magiceden_v2,6w5NK59ZrLejehXDrgtSLrngAgumpvEsfSBgYZAmVyBx,solana_monkey_business,135604978,1653813327,GyUcPPGSHUDY6bLmDiFk1zfdqDAsgub1kKbpxRDRBV4K,,M7SSNHebivnAMC4bo2ABDCVamQPfKEXJoPt8PFD62md,,171.0
47,55q24ccDc3nZVEhhBt23c5ujWLJtBSaGa23NHHGu4aS6eZAfuEAp4sZBR1P1EzL6vknE2hWNqoYSYQeTbGwAYJts,buyNow,magiceden_v2,6L2P9gtbUkQ9Z9w872Laums6pvzWwFA9eht2fdJGNzQt,solana_monkey_business,135568796,1653787276,71iyRVYAxTnQ6HkVmvZhJa6kN3skteQMrK5SNE9vWcfV,,DjcS4qmDbe5235CwbKNbqSoJA6PghQHytij8DgyGuCu9,,164.269
48,25hY7XVMMtPdeJTQBRZ1YVfkcHG7My5PwG11f5rrTPeCx81vwo1xQsjfdndEAWzBsD67YWshTt79j6khnTXFHnCW,buyNow,magiceden_v2,JEDBG6xZQ3inAiMuZiwcWaQq9NqfePBgLvnzfgAm8rXR,solana_monkey_business,135546352,1653771116,7FMK2TiccyaCCyqcVAnvWMzgsfSJvxvrpTxSd7M1dJgd,,G4fRdkePs3mjSAoWKxBq9q3rMqVYgZpiSjVqXJejgz8G,,145.0
49,2CrRrZcAw9HAE4XBL4qqUT2WLbWjQQW9GVCZojnnunxr44mLWX2jhqQPbytBg6AUqKjfEUQ1P4Wv4WwuPu6RunTE,buyNow,magiceden_v2,3bgTGN9w2MxFiuH4UkLsNpxtwKjg8LdhEWFqnFU5qXXf,solana_monkey_business,135528154,1653758014,6gobQnTa4YjAx2MFTboB42R42s5JX9VsvQyfGrNNgybb,,sUdKzUd3NYDEXZzNF2S5tcPJt2nPrmmaS5WMAx3Zw5H,,169.0
50,2bmQfnKMUM1A1vFBAgsd8z3WzNfmhwp7xtRSqLZuKYwNeTPT2Xhct2Zc776oHBEYExm7Qz1vd87myRkmTqX4aF9d,buyNow,magiceden_v2,4yQXW92mmF6VgLRdsXoM5AjQ41sATbGkNwBmjc4VjY8A,solana_monkey_business,135440550,1653694940,xXU9uDLtn5GH6LMub5P5MfAwv2ePiWB3r25RJdTCgF2,,7ndsKhbAX2ZdAw6hMdxVH6MNDUn6EhqPNBkhTtjiArfx,,186.0
51,4LdFxW238HUDEPxDWFT5JbFK3Jnd6DtLPnMcQkqhk5pPekxe9L57X9rgXtybwJbAReLSdYmY53CMMwR7EYXb1H8J,buyNow,magiceden_v2,4t5HBrQt3RjQhJ3LJRj8St3AJU1yRGX3Z8j1HTJ48v3p,solana_monkey_business,135437622,1653692831,9ZAc9jSmMn7MUeiBkXRCtvMYH8dWcHrxZ8VixczrKfi5,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,169.99
52,6T3HSCzXHf91pMbuH68dSB3pq1xj4HfMBA5XwvQRbJJgi5iJdXL4CCPAFiYV59vBA2NcWpo6WwyPLoRFEWw77C8,buyNow,magiceden_v2,BS59fggspoyRusCCd1tHQ8sWxnJEsFrrXVAxLWx8zX6o,solana_monkey_business,135436728,1653692187,45pYFpfS1XPbL5Ny234Vdvm2eaj7eQeumdAU44fu2SAy,,GuywCBr7uFS16ghFvr7kHhW6JZ99fVoxtZ8QkV68jKcp,,170.0
53,3GSruZue1Xk14XzWRT9t37ZnTR5xUxtXY32PKiKxe7jueegi4KgJspE16oSBGkSEbL3XRzLes5fJckjqosUarNqP,buyNow,magiceden_v2,489yfi6CQNG3PyVQQFrZC3jSD7DXkwQ4CHmhiGYwSReR,solana_monkey_business,135424835,1653683625,2hLxmJWitmXRLmQSgUQbGUhutU7h7FvMeXcfxTwnasvP,,86eZKERdfftDaFRjZjViKYtP8beE2aHQ7gKVX67YJqLV,,165.0
54,4hejwh68eAWpUW4mBqpdafRs6GqeJCRBAV4vRnw78aSxCh9XNr2J2MfTdA6zKFySnH14UgVGpe1S6PwiR21Cygq3,buyNow,magiceden_v2,9agU9phL9MfYAQB3UHwivwWtMqNYyZxHgYtSWapVNfrD,solana_monkey_business,135414107,1653675900,7P3WqF7reJcnsK2wVW5nfP6cNbfrT1dwrqFKeCdqRJFc,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,164.44
55,2x4LhatzS5e1eU1c8Gvt7z9RchcAQ3LxhaDaCksAEFiu351GyhU7284Ur4FkKWbKsvTfXsDvVddYXPosBnyWgD1i,buyNow,magiceden_v2,DYWbnXY3xFVTuutGZ1KuRbKzgVD7zREo9434tTBUKCqT,solana_monkey_business,135383710,1653654015,58kyuPB8VJVDeFxTVqRRfZkU7JPzuTVDWgHhxPj5cdQ4,,A2CvH1L8WRa1VBD4ntD7a7a8THuzszrFVgR37nHUpnWm,,169.0
56,3WsNoY4bNq9pzYxh5yp5zEKduyQMgfQFUBEtVJy1DyJGwahk5aeBbTAPuLKAnZ2WdA2mma2D4ZDCGmJBWkWVTuLy,buyNow,magiceden_v2,DQPmy5cqf9YFM9ExrXwCVYVgJRWfwAgcW6VAab77u2eS,solana_monkey_business,135342206,1653624131,F27JCg53h3E3Sc7P1ixFnLSTypftbeVe7SG8JTrD7k8P,,9qYbAd9iCwajk2ne7QQSab1mVBfx87211CscS4MVXRGM,,176.95
57,oYco1naoFCSPdqhQSN3jdRF49cYwveDuRkkfH1mCEhbqCNBSoFZ35BYWpLnvamSNZfcPXprYktppdN3B7bpAJVv,buyNow,magiceden_v2,HJt9ctt7J4zFeuqDXwsEjCSB3fFpZMBXJrzKM8PqsyTt,solana_monkey_business,135322994,1653610299,62ovUuisMXXu9TyYDUoi7dsjUyq1qrF65kQhJiU6PH6r,,Bu3HTLxt56jUmznnJF9oGaiN5syRhX5RmSb7Kc2ZhkPD,,159.9
58,393c4qgJuE87jepgu1wqnCxFxytwChMqnwFCCSeJHQc8ZF5U4RHUwqvkX3YzxmHhHdhHTK9vVPdNXHfYHLj29oUf,buyNow,magiceden_v2,9WwzrmVh8kqcHfKwDG3HqbHtS6XQvzdGdaFyUD1eRBwy,solana_monkey_business,135292458,1653588313,CQHFjBf8Ar7kEgVRpGdLLGRnXN7pGSZBJys6P38LRXm6,,Bu3HTLxt56jUmznnJF9oGaiN5syRhX5RmSb7Kc2ZhkPD,,161.0
59,5VMLYfV23Z6doMkzHUhhpzQKMGHQZBo3oYXVA4PBX8tLVLStoEXJny7NwWNZ3xuNBpux6L5QGENmrf4gfsL9D9Pp,buyNow,magiceden_v2,jfsG3P8vqzvB39JaF7ZLuNQWvd3DpMZ8QNCA6ehdrzp,solana_monkey_business,135244675,1653553910,6iC4yUzGGRyu6W8aEp82YpAXdG3vuTQL5ggyjBXxmeBT,,4SHrbf7ZoctZNQ1TUbJnd6rKchJdJ4wm23iFWFF56yAY,,159.0
60,e6pAA41LLCJFFwtetcqapBk2Uo2WB6kEDkVHL2oweX8j2ncgcmr8LyMcWXvQBZEvB2eaeNVvHQRbPWjnvSoq731,buyNow,magiceden_v2,H1DMxiUVfUEn6LDhQyuuno6VoezMjJciFmk8Qfm1byFr,solana_monkey_business,135243511,1653553071,AbgicEN3npoAGUvZCJWpkLkniVxnEdcsFnTHCcmhfUKF,,23fHBTT5VboEVHQpYKqdRCnyxt3UVZZY82YWVVi1ygwK,,199.0
61,76iHRVqTYzUpgzmjKkAxc8URU2n8mR5ceG83iSUE5G2oAd5qzKPeER3b2JNaUdUJHcfA6xYQ1qGCTSCeJSxpf7k,buyNow,magiceden_v2,Fs1MXmJQX53tq9gFa3kzag5WfZRipm4qSKJTgiGbVnjy,solana_monkey_business,135193502,1653517062,4aRHW9q3UL15TwWBWNXPPYcNncnpoj1ZirSB3wMaAXR2,,5Vbnx6Sb2Y7N6NY2YUdZYvXD1joweXoeoors7SyBPpAm,,168.99
62,hprxKQiCGtD5cYg9upiHGB4bYG2XbdfWk238CEnS8wgaWq3RaZ9oMxbuL96nTpZcLCijLTUuEixjEKEp7N8umYZ,buyNow,magiceden_v2,HR1wQmSkmoBGZoQnvghoCP64NV69XFh3xvR8N4vhDzrb,solana_monkey_business,135171903,1653501511,2Tu7grWTMcYZtYsPcoFk91j8n7XEAW4DfWNoGgreYWp1,,DFCsk3eC8c4VLMSqzzBNBwPsb3jHh562GnnMwY3jRsck,,192.0
63,5to6K3xL5LtFraDstthrsFuKmLAKsQtaSMauBufn6eXFFBYdHziucbecAVZQ9jQ5gQ1AXVUde7diWDBHZYve7CZP,buyNow,magiceden_v2,8yz5zKDBzL1teDvK2JauFvdN9HUSmL5vpS2KLYRBUMSF,solana_monkey_business,135080867,1653433100,CTiHLo1uquqkM5SsWdKYiAAufeUAFN4bmVhfKcyTL1Tq,,7LdciYKjoWpgEQx6LvnXEJNwfwbHNDqeSxKkEswhsKWA,,173.0
64,2otcW4TRZniNmddMUTKMwupaEQEd9rJDDAwjHRRk4EEkhsCZ3A2Ci9PvFvB8eJ7q8njM1mtphLtJZ3Jh979BAurQ,buyNow,magiceden_v2,FAxQ7yvNKBDxkfXQvhsyLKyVbdmLcciKz7CTEPeLdaze,solana_monkey_business,135066585,1653422534,2VQiUi3morA8yVksmQrnrPrXhRtS2TmtvsNSRRJRiUSL,,9tixuHSWpaSUUmgWbDPhcPJsvzTamWguFKkeWeeYWiDW,,174.98
